n,abr_type,height_before,height_after,insert_time,search_time,delete_time
1410,lista,15,2,2.287477717013636e-06,1.6229093836789782e-06,1.2649061764537726e-06
1510,lista,13,3,1.9183196396441708e-06,1.2569446678551483e-06,1.0681510938822663e-06
1610,lista,16,2,1.9664578282107893e-06,1.2916132090463033e-06,1.1599999484851173e-06
1710,lista,20,3,2.2142433540830637e-06,1.7055725871986095e-06,1.2433119296173381e-06
1810,lista,15,1,1.8643959571889948e-06,1.3422408949412492e-06,1.0422744795696337e-06
1910,lista,13,1,1.8646668662161876e-06,1.3892752871831165e-06,1.0280110837411689e-06
2010,lista,14,2,1.9709449627176214e-06,1.4440502818155138e-06,1.0916891951537034e-06
2110,lista,14,2,2.2106709277467438e-06,1.4385605915653061e-06,9.248141131754364e-07
2210,lista,14,1,1.8081344032090103e-06,1.3120093140385476e-06,9.56857956114441e-07
2310,lista,14,0,1.9007896176117562e-06,1.4236410097252076e-06,8.938994489620077e-07
2410,lista,13,0,1.9066233800896671e-06,1.3971433253283357e-06,8.062502117887749e-07
2510,lista,13,1,1.83970966365984e-06,1.3010487286471595e-06,8.311343484932614e-07
2610,lista,15,0,1.7896418195793008e-06,1.3217133846953957e-06,9.55800664770669e-07
2710,lista,14,1,1.8437438961648904e-06,1.2225043194900666e-06,8.429446867581434e-07
2810,lista,13,0,1.8486698035795857e-06,1.3311444449729477e-06,7.486285729473371e-07
2910,lista,16,0,2.0445992233445024e-06,1.4564147788248891e-06,8.583549696803668e-07
3010,lista,13,0,1.91395447841134e-06,1.325835072826627e-06,7.549566550457304e-07
3110,lista,13,1,1.829558419121181e-06,1.3057468181830786e-06,8.314846436308167e-07
3210,lista,14,0,1.910213735551881e-06,1.342857230744694e-06,5.860358340151865e-07
3310,lista,11,0,1.7328240948000155e-06,1.1810123488672456e-06,7.348102571458442e-07
3410,lista,13,0,1.9735799083605785e-06,1.3197570247292564e-06,7.96551548460386e-07
3510,lista,14,0,1.7991990055085092e-06,1.2357139642885392e-06,7.755064281581817e-07
3610,lista,13,0,1.7067796622957418e-06,1.2187860918573152e-06,6.778260285500437e-07
3710,lista,12,0,1.6913467577899403e-06,1.1448128373371141e-06,2.0656330109085376e-06
3810,lista,15,0,1.8413511989402232e-06,1.3544095585026667e-06,5.261359044236671e-07
3910,lista,13,0,1.7727599081723825e-06,1.2406538920842256e-06,6.487997947260737e-07
4010,lista,15,0,1.902024219571604e-06,1.3344876295186273e-06,4.595125297466597e-07
4110,lista,12,0,1.7593573329491375e-06,1.221224048701212e-06,6.208667129107764e-07
4210,lista,12,0,1.77718630379683e-06,1.243652108360753e-06,4.754634825260127e-07
4310,lista,16,0,1.8573384612785382e-06,1.3036055686545576e-06,4.350977878157909e-07
4410,lista,13,0,1.9235786816976377e-06,1.3453070095093836e-06,6.885820498919838e-07
4510,lista,14,0,1.9073937190155743e-06,1.3402985050968492e-06,4.982096033560869e-07
4610,lista,15,0,1.8093829041469607e-06,1.3264416873057791e-06,4.466529347575465e-07
4710,lista,13,0,1.9227310308608514e-06,1.3625535660700755e-06,6.032038796504623e-07
4810,lista,14,0,1.8323609886125263e-06,1.3181528621778335e-06,4.844768357969725e-07
4910,lista,14,0,1.8613806822711699e-06,1.3537823018699961e-06,4.731668112994771e-07
5010,lista,15,0,1.8836952811485471e-06,1.2413042641580336e-06,4.202690280431598e-07
5110,lista,11,0,1.74034099202326e-06,1.2129194692718974e-06,4.197556993513232e-07
5210,lista,12,0,1.710387180046023e-06,1.1843657283608746e-06,4.490330169987499e-07
5310,lista,15,0,2.004341195313498e-06,1.43875791868048e-06,4.064040547198942e-07
5410,lista,13,0,1.7870212750501164e-06,1.2026785187781714e-06,4.3864195773575724e-07
5510,lista,12,0,1.8079292772009485e-06,1.284195303280906e-06,4.3066040091945965e-07
5610,lista,16,0,1.9174109113389643e-06,1.3259017675689436e-06,4.5802481687802516e-07
5710,lista,14,0,1.7474211567620921e-06,1.2137803417087574e-06,3.95258827583866e-07
5810,lista,11,0,1.6881474637478654e-06,1.1481741524260977e-06,4.548998056382388e-07
5910,lista,12,0,1.7274149209735677e-06,1.167509050149679e-06,3.800017491335646e-07
6010,lista,12,0,1.7417098878484546e-06,1.1550516182355813e-06,3.911966529297446e-07
6110,lista,13,0,1.9179042896529723e-06,1.3006753081903805e-06,3.9981904520927306e-07
6210,lista,16,0,1.9616629724653435e-06,1.4284399020463702e-06,4.1886407468847874e-07
6310,lista,12,0,1.8329435366123724e-06,1.2891433086006114e-06,4.389134667244853e-07
6410,lista,12,0,1.9686694748035542e-06,1.4318537100612314e-06,4.468967471754154e-07
6510,lista,10,0,1.6542970071537797e-06,1.1342379646576459e-06,4.117565843606651e-07
6610,lista,13,0,1.8384035164592055e-06,1.3098609834624761e-06,4.230426224143677e-07
6710,lista,13,0,1.808144316029627e-06,1.2731333627968488e-06,3.7462362518706243e-07
6810,lista,15,0,2.1558885009520966e-06,1.604710698836127e-06,4.148175368456334e-07
6910,lista,11,0,1.7049815438654689e-06,1.1656796777141462e-06,4.051050934918296e-07
7010,lista,13,0,1.8025627948083384e-06,1.1887548147255637e-06,3.829101305468932e-07
7110,lista,14,0,1.8451377691944311e-06,1.2819155440063318e-06,3.9615234621020816e-07
7210,lista,13,0,1.8111171829551537e-06,1.2438146027822778e-06,3.8376749878758916e-07
7310,lista,13,0,1.7333758804850402e-06,1.2103828741443262e-06,3.837636964666622e-07
7410,lista,10,0,1.7127428671003962e-06,1.1528530431741788e-06,3.80231784358701e-07
7510,lista,11,0,1.8000849370081462e-06,1.2209894305898054e-06,3.650363411058906e-07
7610,lista,12,0,1.841523834238095e-06,1.2404893427826564e-06,3.693313658378285e-07
7710,lista,16,0,1.9970563117937105e-06,1.475955370757778e-06,3.5888807250119045e-07
7810,lista,13,0,1.7928499311131845e-06,1.2090793297600775e-06,4.110389855528412e-07
7910,lista,10,0,1.7377424748347072e-06,1.1330710237546424e-06,3.8177444720394467e-07
8010,lista,12,0,1.753276954264499e-06,1.1377306701997403e-06,3.4839960355411107e-07
8110,lista,13,0,1.9006444979361504e-06,1.2722048609035274e-06,3.753120860098274e-07
8210,lista,11,0,1.7665437081572973e-06,1.4534289357130488e-06,3.760993092901719e-07
8310,lista,16,0,1.9073381832870716e-06,1.3441977056640167e-06,3.457761060621557e-07
8410,lista,12,0,1.760444123253762e-06,1.1776137865262586e-06,3.4597887466382117e-07
8510,lista,12,0,1.8939390474181212e-06,1.2118546375286588e-06,3.443396983487068e-07
8610,lista,13,0,1.7801485684415923e-06,1.222385337080704e-06,3.5535644612184934e-07
8710,lista,12,0,1.8503643819351777e-06,1.2533098703259018e-06,3.266347806662151e-07
8810,lista,14,0,1.8182379861896995e-06,1.2629608651714332e-06,3.5669116721173844e-07
8910,lista,14,0,1.8282630001169149e-06,1.295214190634454e-06,3.5629672609991004e-07
9010,lista,14,0,1.7395725513512282e-06,1.2126333857456246e-06,3.5608342538277306e-07
9110,lista,13,0,1.826754453391087e-06,1.2713485378115353e-06,3.5448417522954745e-07
9210,lista,14,0,1.9038898562621717e-06,1.311343420827187e-06,3.366089437068218e-07
9310,lista,12,0,1.808955308810191e-06,1.256849555878761e-06,3.32222753247274e-07
9410,lista,18,0,2.102120601778422e-06,1.5199453369012638e-06,3.691539043052121e-07
9510,lista,10,0,1.7098601800199225e-06,1.1794543040890413e-06,3.292380432538915e-07
9610,lista,12,0,1.8307371014075591e-06,1.259620794356368e-06,3.2854897135796786e-07
9710,lista,12,0,1.763906677602296e-06,1.2353408108925378e-06,3.336506151103501e-07
9810,lista,15,0,1.9093165673393266e-06,1.3285636282005802e-06,3.273518921360205e-07
9910,lista,14,0,1.7438601186578696e-06,1.2013123244208497e-06,3.4204080051722225e-07
10,flag,5,5,1.3874996511731297e-06,,
110,flag,13,11,2.19268311899746e-06,1.3000018952880054e-06,2.762500116659794e-06
210,flag,18,16,1.8193938585957795e-06,1.4024994015926494e-06,2.928205783693836e-06
310,flag,16,15,2.0309317594599296e-06,1.2344833772533155e-06,2.8169498842020154e-06
410,flag,15,14,2.02843734768976e-06,1.3354428914151613e-06,2.886075084392406e-06
510,flag,22,19,2.2053843937241112e-06,1.4750003174412996e-06,3.106930577841652e-06
610,flag,19,17,2.151701885443973e-06,1.3417384647966728e-06,2.9865549847937555e-06
710,flag,19,14,2.224113072222429e-06,1.3733807601128444e-06,3.132142800106002e-06
810,flag,19,18,2.3557351511317834e-06,1.3613325427286327e-06,3.260377382291422e-06
910,flag,18,17,2.246073865400696e-06,1.1994190233878706e-06,2.9497210186120517e-06
1010,flag,23,22,2.46902886124846e-06,1.4933333612787418e-06,3.4137750733453704e-06
1110,flag,24,20,2.3356086008443546e-06,1.3232877803328512e-06,3.200000338797826e-06
1210,flag,20,18,2.390969131041384e-06,1.4013156096712408e-06,3.2870682781353463e-06
1310,flag,23,18,2.4021517406179583e-06,1.4113280712990672e-06,3.5149199491922535e-06
1410,flag,23,20,2.589935706527895e-06,1.6025094274518257e-06,3.5572991652047114e-06
1510,flag,21,19,2.4180436929142883e-06,1.3310349333613854e-06,3.2149820620168116e-06
1610,flag,25,22,2.6449110809004954e-06,1.4955835080520493e-06,3.3949685038459846e-06
1710,flag,27,27,2.9395706947154417e-06,1.8281347260010123e-06,3.6908823377041913e-06
1810,flag,24,20,2.8804573294986105e-06,1.4484421549254117e-06,3.2771832119463615e-06
1910,flag,23,20,2.7094464198442354e-06,1.6523031694536933e-06,3.494369778994361e-06
2010,flag,23,21,3.0691165472984283e-06,1.4979437778878641e-06,3.344615890035549e-06
2110,flag,24,18,2.641950830854135e-06,1.4518335527651612e-06,3.0219512310151647e-06
2210,flag,23,20,2.501436188997604e-06,1.3692666260177714e-06,3.0515010333695293e-06
2310,flag,23,22,2.6518665448682055e-06,1.5142852194852882e-06,3.212227227570953e-06
2410,flag,24,22,2.7335650607648384e-06,1.5987342855704454e-06,3.314346023727177e-06
2510,flag,24,20,2.6673377924151136e-06,1.5207999967969954e-06,3.233806018977754e-06
2610,flag,25,21,2.574118190991863e-06,1.4308760551628156e-06,3.3740236631274456e-06
2710,flag,25,23,2.5494536343462006e-06,1.3201117573663232e-06,2.9441462541463823e-06
2810,flag,23,20,2.63283759154178e-06,1.4357782787041928e-06,2.893052831968085e-06
2910,flag,26,24,2.8019134938538684e-06,1.6183888820210396e-06,3.2346553654923776e-06
3010,flag,23,20,2.6571907093787497e-06,1.456747369302572e-06,2.9611686047381013e-06
3110,flag,23,22,2.7139574051537413e-06,1.5137641882573317e-06,3.126051965807067e-06
3210,flag,25,22,2.617663483168529e-06,1.4257800472098936e-06,3.054645347892945e-06
3310,flag,22,21,2.5784173341780973e-06,1.3091046662058359e-06,2.923529394563495e-06
3410,flag,25,21,2.6105223973965546e-06,1.3886229152523516e-06,2.9702540840299295e-06
3510,flag,25,23,2.609066774595854e-06,1.299999611384694e-06,2.9765559532565055e-06
3610,flag,25,22,2.6436900073404823e-06,1.3760057498430619e-06,2.923142975695165e-06
3710,flag,24,23,2.5006692986666283e-06,1.246985988946606e-06,2.843999777567284e-06
3810,flag,26,22,2.8993254943639293e-06,1.6402965129134709e-06,3.142704216450443e-06
3910,flag,25,20,2.680382569611596e-06,1.3310343698124138e-06,2.924452837409171e-06
4010,flag,26,21,2.971635317697963e-06,1.662483724691986e-06,3.1244094447499224e-06
4110,flag,23,20,2.6435417635010854e-06,1.3316535461304146e-06,2.9030559428803585e-06
4210,flag,24,21,2.631630905223294e-06,1.4286579793947494e-06,3.702784176001474e-06
4310,flag,27,22,2.8020556526882205e-06,1.4228032456131347e-06,3.085429008643019e-06
4410,flag,23,23,2.849722909618883e-06,1.5118386664684733e-06,3.1440739938667765e-06
4510,flag,27,23,2.8780254767550883e-06,1.421305963039859e-06,3.0798664829591175e-06
4610,flag,25,23,2.8503425971577572e-06,1.4091212407849426e-06,3.07785159460107e-06
4710,flag,25,22,2.9355586096965546e-06,1.506056670998743e-06,3.1190215573271574e-06
4810,flag,27,23,2.947462243903096e-06,1.464882194726654e-06,3.254904106670399e-06
4910,flag,26,20,2.870814764086779e-06,1.4337146222013806e-06,3.092716060119461e-06
5010,flag,27,20,2.801612829200588e-06,1.362421102576742e-06,2.9331657581555485e-06
5110,flag,22,20,2.6206975876161157e-06,1.3286849840746385e-06,2.802456718390024e-06
5210,flag,23,20,2.5936148833680133e-06,1.2409181582477472e-06,2.8313229856822378e-06
5310,flag,27,24,2.8540049931286155e-06,1.5389525270577342e-06,3.1699520050053393e-06
5410,flag,25,21,2.7109058660902404e-06,1.3235239090309257e-06,2.865786603305995e-06
5510,flag,24,23,2.781371621763941e-06,1.419722226543214e-06,2.97943325349346e-06
5610,flag,26,26,3.014275913511448e-06,1.4897457916229992e-06,3.1570262933810217e-06
5710,flag,26,22,2.7436150840461412e-06,1.3181654545445022e-06,2.8833042075677477e-06
5810,flag,25,19,2.7184872328659812e-06,1.2890327281908924e-06,2.883723231427597e-06
5910,flag,24,21,2.6627374195717424e-06,1.271855756832924e-06,2.8237360294177273e-06
6010,flag,24,22,2.720410187104106e-06,1.3275801982387595e-06,2.8730537980385412e-06
6110,flag,25,22,2.835838744190406e-06,1.3498739427090533e-06,2.8596028123923657e-06
6210,flag,30,26,2.836428504439941e-06,1.4351790014188737e-06,3.051812174811321e-06
6310,flag,26,24,2.8976962439313333e-06,1.4526863995440596e-06,3.0692995229928604e-06
6410,flag,24,22,2.8760511078706254e-06,1.4160968255705268e-06,2.990189939368917e-06
6510,flag,22,20,2.670259203888328e-06,1.2364285390099717e-06,2.7719786372917594e-06
6610,flag,27,24,2.91584356993283e-06,1.400394484269277e-06,2.884202134425857e-06
6710,flag,26,21,2.8135254615685194e-06,1.4618444970335583e-06,2.8962291132547748e-06
6810,flag,28,25,3.1367932131942196e-06,1.7267710627886584e-06,3.1105614162567434e-06
6910,flag,25,23,2.671520106282524e-06,1.295033435087328e-06,2.8629030908056454e-06
7010,flag,26,24,2.8045767598499263e-06,1.3796309339109382e-06,2.9701440031439226e-06
7110,flag,28,23,2.8223671952939242e-06,1.3863360367089738e-06,2.947649640310423e-06
7210,flag,29,26,3.082988603094881e-06,1.5231467892539564e-06,2.9770434456271754e-06
7310,flag,25,22,3.0289567846157024e-06,1.3582806590743693e-06,2.979917178255698e-06
7410,flag,25,22,2.8267502150517187e-06,1.3246024646149445e-06,2.889108619009852e-06
7510,flag,24,21,3.058754100631586e-06,1.3789003018827474e-06,2.885883084986675e-06
7610,flag,26,23,2.914386559210546e-06,1.4341283954288561e-06,2.9274932248612008e-06
7710,flag,29,26,3.103556068989608e-06,1.5663529875706393e-06,2.9860402792598426e-06
7810,flag,27,24,2.985038597562136e-06,1.384424473401598e-06,3.0326455241940433e-06
7910,flag,24,21,2.806096408306088e-06,1.2347551931340533e-06,2.8934616215664367e-06
8010,flag,26,24,2.866111062191758e-06,1.2908973682594176e-06,2.8119271897201643e-06
8110,flag,29,23,2.899681717320145e-06,1.461632054623523e-06,3.04908403274865e-06
8210,flag,24,23,2.768492270171499e-06,1.309314919497765e-06,2.8960505214217268e-06
8310,flag,29,26,2.9900487718427556e-06,1.5833124378928046e-06,3.10580772273096e-06
8410,flag,25,22,3.0322580015606792e-06,1.3497487929838022e-06,2.881857416684754e-06
8510,flag,25,25,2.8603496587417144e-06,1.3351366104692088e-06,2.9340488245415283e-06
8610,flag,28,23,2.934555431979267e-06,1.3871698366341343e-06,3.0211185238527434e-06
8710,flag,25,24,2.89543228431023e-06,1.3353753179121572e-06,2.9673121107535595e-06
8810,flag,26,25,3.0951866041673417e-06,1.4212335497726413e-06,2.9905253100861713e-06
8910,flag,29,27,3.0649671620440343e-06,1.4756696578645892e-06,3.177239362832526e-06
9010,flag,25,21,3.068154765501712e-06,1.3609854352619985e-06,3.0600557523367093e-06
9110,flag,29,25,2.9152464970495384e-06,1.3719558425263063e-06,2.8348528706143014e-06
9210,flag,27,24,3.1184569369965435e-06,1.4092761149305463e-06,2.9474926940688825e-06
9310,flag,25,24,3.003642658594676e-06,1.3645571012236486e-06,2.9118767569718115e-06
9410,flag,30,28,3.27831715572419e-06,1.6635449065064748e-06,3.399627033452869e-06
9510,flag,25,21,2.930739501637666e-06,1.3378977124777565e-06,2.8453440382022155e-06
9610,flag,26,24,2.9753580758558285e-06,1.3871036353833825e-06,3.1071056814620015e-06
9710,flag,26,26,3.0966555106717985e-06,1.3702359521673538e-06,2.9269437450931445e-06
9810,flag,27,27,2.9951824785712232e-06,1.459640749777892e-06,3.0690474657068997e-06
9910,flag,27,24,2.978014768924927e-06,1.3981372746320008e-06,2.87815721177228e-06
10,abr,5,5,1.1000010999850929e-06,,
110,abr,13,13,1.3348839021027955e-06,1.347618914830188e-06,2.6285713483091623e-06
210,abr,17,13,1.4107148932193273e-06,1.2924992915941402e-06,2.5421058556898253e-06
310,abr,17,13,1.3835561306526263e-06,1.3754107668751575e-06,2.666101277947931e-06
410,abr,18,16,1.4844881301506025e-06,1.3285713397305121e-06,2.955000854854006e-06
510,abr,24,19,1.5160950124362055e-06,1.4113397013453631e-06,3.2156244742509443e-06
610,abr,23,17,1.5898485347169972e-06,1.3189660264821403e-06,3.1599997664275378e-06
710,abr,25,18,1.6158565444670417e-06,1.3457140344793776e-06,3.207692106326039e-06
810,abr,28,20,1.6821606264567024e-06,1.4876623263026212e-06,3.4133758348454338e-06
910,abr,24,21,1.6497770953303506e-06,1.1960897131630495e-06,3.5630949111821664e-06
1010,abr,27,25,1.739843961937974e-06,1.4924244353114956e-06,3.596482083000168e-06
1110,abr,39,22,1.759712578174915e-06,1.367756340187043e-06,3.612328431841207e-06
1210,abr,29,24,1.8059258489677357e-06,1.491416173751262e-06,3.7260680796745687e-06
1310,abr,36,20,1.7639961326034217e-06,1.3960318086439714e-06,3.609374971347279e-06
1410,abr,33,21,1.916378725161632e-06,1.5592059336555616e-06,3.784363718957386e-06
1510,abr,35,22,1.7923335313307405e-06,1.331899821254221e-06,3.7720928353836075e-06
1610,abr,40,27,1.950534257173826e-06,1.4599374211202333e-06,3.936277645161193e-06
1710,abr,43,32,2.0973033935340883e-06,1.7139394361892658e-06,4.256509427675569e-06
1810,abr,39,30,2.0608059812597336e-06,1.4314608644495268e-06,3.995833119713805e-06
1910,abr,42,24,2.063716807493964e-06,1.530494206075833e-06,4.488770499200445e-06
2010,abr,47,25,2.1814625652601334e-06,1.6614174460527778e-06,4.484711718491108e-06
2110,abr,43,26,2.4804085989252108e-06,1.5828160911927395e-06,4.485167464649117e-06
2210,abr,44,24,2.2644149009344465e-06,1.5825582776478557e-06,4.945852909631993e-06
2310,abr,43,27,2.9955420115017637e-06,1.7385966458006583e-06,5.044444684296327e-06
2410,abr,47,31,2.5532099995858384e-06,1.7341826335505253e-06,5.3542974625618455e-06
2510,abr,49,30,2.988020327771886e-06,1.722199667710811e-06,5.478181875066248e-06
2610,abr,48,24,2.512978830107097e-06,1.5448137501313e-06,4.916409311256943e-06
2710,abr,55,36,2.5121972346491938e-06,1.4755598603011066e-06,4.833209921661177e-06
2810,abr,51,33,2.3250574387888286e-06,1.4041219153658462e-06,5.05555548065085e-06
2910,abr,56,24,2.736857959976723e-06,1.8438259038426306e-06,5.68944641093282e-06
3010,abr,51,25,2.791437090886974e-06,1.7726803586507838e-06,6.065100780883554e-06
3110,abr,57,35,2.452108655155116e-06,1.4239724319625952e-06,5.518901443954479e-06
3210,abr,54,32,2.800709337197535e-06,1.4273765865240062e-06,5.4038033994850475e-06
3310,abr,54,0,2.4606157717359208e-06,1.3202923393880876e-06,5.007012255302426e-06
3410,abr,57,25,2.5889541368521407e-06,1.3682370399277781e-06,5.475073733612906e-06
3510,abr,57,38,2.526033181308088e-06,1.331204537495549e-06,4.7975431041283305e-06
3610,abr,58,36,2.5329027880216437e-06,1.3094365885350066e-06,4.705153340000327e-06
3710,abr,60,29,2.593576173627271e-06,1.2053394220462997e-06,4.95040526525495e-06
3810,abr,62,39,2.8106671282321423e-06,1.8257718070741468e-06,6.188786312007642e-06
3910,abr,66,29,2.6563015684004912e-06,1.3104222933294885e-06,5.588989481366109e-06
4010,abr,65,0,3.0119520960756303e-06,1.5974190506723619e-06,5.410119685618462e-06
4110,abr,61,40,2.7630345235892305e-06,1.4275097768727054e-06,4.896041184115446e-06
4210,abr,64,43,3.0286995300451732e-06,1.449169929164294e-06,5.397358440659331e-06
