n,abr_type,height_before,height_after,insert_time,search_time,delete_time
6410,abr,37,28,2.0321760569782855e-06,1.844901793159998e-06,4.332047402693736e-06
6510,abr,42,34,2.1057514698851116e-06,1.996035032062204e-06,4.228747880210095e-06
6610,abr,39,31,2.1811802661334125e-06,1.8708428165372589e-06,4.275211521472389e-06
6710,abr,42,34,2.1602633096103665e-06,2.0411148672069264e-06,4.445556437324029e-06
6810,abr,37,30,2.021966514373235e-06,1.7283218449594038e-06,4.1031970345626365e-06
6910,abr,43,32,2.1660507935950784e-06,1.979253968091876e-06,4.7736142187070235e-06
7010,abr,41,33,2.089036093609072e-06,1.929857552754403e-06,4.3438266734138725e-06
7110,abr,42,28,2.127832063090665e-06,1.8851957085055176e-06,4.346148491846957e-06
7210,abr,43,32,2.121392140470905e-06,1.8867296875002669e-06,4.324005656831476e-06
7310,abr,40,28,2.2185682216258477e-06,2.1015525987436214e-06,5.219141549377044e-06
7410,abr,43,32,2.332103565374834e-06,2.1656965085789973e-06,4.92779690953824e-06
7510,abr,42,27,2.212102766790366e-06,1.920409845871654e-06,5.070674740948883e-06
7610,abr,42,30,2.20573552201223e-06,1.8237840996491788e-06,4.662458539967501e-06
7710,abr,40,29,2.2639904463877515e-06,1.7909804763108054e-06,4.493131198030817e-06
7810,abr,43,32,2.1870701410935774e-06,1.8473105993706128e-06,4.912687921920941e-06
7910,abr,42,28,2.4209642372407915e-06,1.8410623404426607e-06,4.894679379783786e-06
8010,abr,45,32,2.1884973069478117e-06,1.8838713545054247e-06,4.484445608504849e-06
8110,abr,40,31,2.1755250146338687e-06,1.7689808868535744e-06,4.378983323890728e-06
8210,abr,44,29,2.267907244049341e-06,1.8644152318224721e-06,4.625015302482808e-06
8310,abr,46,33,2.355452307489379e-06,2.138601565778844e-06,4.830343177733289e-06
8410,abr,43,29,2.2624866955655225e-06,2.0565373437312336e-06,4.60700904303357e-06
8510,abr,48,33,2.3337774631966833e-06,2.0248813412512815e-06,4.773819452033084e-06
8610,abr,46,34,2.51612223360332e-06,2.0839858863857635e-06,5.007206253078643e-06
8710,abr,47,33,2.495754776897367e-06,2.1917541914385313e-06,4.911979060664264e-06
8810,abr,47,38,2.3614786717731242e-06,1.935854482055291e-06,4.822171800437251e-06
8910,abr,46,35,2.198291652934913e-06,1.8907639037684276e-06,4.55569343789971e-06
9010,abr,42,30,2.2524812107123927e-06,1.9221846356853024e-06,4.609296842248025e-06
9110,abr,45,33,2.3940105697313693e-06,1.9746810152065598e-06,4.798605592300148e-06
9210,abr,48,34,2.266926654000577e-06,1.8929786045508878e-06,5.007284845941994e-06
9310,abr,47,36,2.2862393003988793e-06,1.854924568657659e-06,4.7277478878295996e-06
9410,abr,53,31,2.284479203097327e-06,1.7980170757000685e-06,4.743726651079344e-06
9510,abr,47,32,2.4653613707568934e-06,2.0928303174538956e-06,5.103624802813041e-06
9610,abr,46,33,2.321944222940546e-06,1.907843382078505e-06,5.678605142610629e-06
9710,abr,43,32,2.7266345810583494e-06,1.7585073982823312e-06,4.813009414730872e-06
9810,abr,50,31,2.418698295295528e-06,1.969496082548539e-06,4.978947580935253e-06
9910,abr,48,32,2.2756089277792036e-06,1.823843477104933e-06,4.6484263275211046e-06
10,lista,6,4,1.7624988686293364e-06,,
110,lista,17,15,1.9247063284958985e-06,1.4300007023848592e-06,2.2619032755582816e-06
210,lista,13,12,1.9426753998075606e-06,1.4558861627900864e-06,2.046154501537482e-06
310,lista,16,15,1.979757018805847e-06,1.537930200293917e-06,2.057376731813076e-06
410,lista,15,14,1.940490575107329e-06,1.5113928614632238e-06,2.1485719896320784e-06
510,lista,17,16,2.104749764839653e-06,1.696000836091116e-06,2.2030303212390705e-06
610,lista,17,16,2.1737393558205362e-06,1.7008926858709726e-06,2.2785707187722437e-06
710,lista,16,14,2.086767503183638e-06,1.5856112309952648e-06,2.1489205805370384e-06
810,lista,20,15,2.2512901904842544e-06,1.7461031123499883e-06,2.2386076942652088e-06
910,lista,16,15,2.1453016118550095e-06,1.6383336009716408e-06,2.1604788496610738e-06
1010,lista,22,19,2.2122294235689815e-06,1.6376880423432618e-06,2.222051485799826e-06
1110,lista,18,14,2.123967051278435e-06,1.6442397453774986e-06,2.1168178301939573e-06
1210,lista,17,15,2.2873296451155115e-06,1.8232065117387455e-06,2.2128205094685477e-06
1310,lista,21,19,2.4586890392003593e-06,1.8736434077966755e-06,2.513178761835506e-06
1410,lista,19,15,2.2272807312498327e-06,1.683512741806633e-06,2.098902155928341e-06
1510,lista,20,19,2.1843485988821525e-06,1.732107120671973e-06,2.100351144020495e-06
1610,lista,17,15,2.1851331258632814e-06,1.6556244190724101e-06,2.070192772990618e-06
1710,lista,16,14,2.143046421370989e-06,1.6771775810887014e-06,2.046920788608207e-06
1810,lista,21,20,2.3536459964763923e-06,1.922816908787149e-06,2.436871365930198e-06
1910,lista,18,14,2.2447897914123484e-06,1.7095113514148144e-06,2.0566134788736542e-06
2010,lista,18,15,2.20400254516022e-06,1.6884902841113795e-06,2.082115485243762e-06
2110,lista,20,16,2.4258279801557765e-06,1.871533253696949e-06,2.202138013257302e-06
2210,lista,22,16,2.418522758025606e-06,1.8865740895745585e-06,2.206912146739593e-06
2310,lista,20,16,2.4181667499529493e-06,1.914634076597586e-06,2.238340852019949e-06
2410,lista,19,15,2.251395464886084e-06,1.775368674364137e-06,2.1101730067819133e-06
2510,lista,19,15,2.2971759345034907e-06,1.7893617970254669e-06,2.085889562495921e-06
2610,lista,18,14,2.163186823102433e-06,1.7352033317777216e-06,2.0144251992174407e-06
2710,lista,20,17,2.432955490573414e-06,1.8336483812582853e-06,2.285170963320867e-06
2810,lista,18,14,2.371841255545579e-06,1.684765408072053e-06,1.9870505979361694e-06
2910,lista,18,13,2.3270098700936017e-06,1.8534846171876253e-06,2.1546472612245623e-06
3010,lista,19,12,2.425075807899576e-06,1.845095013492707e-06,2.0593910565908663e-06
3110,lista,18,14,2.2968993188332846e-06,1.7978335624017443e-06,2.0604840228183857e-06
3210,lista,17,12,2.282690454366052e-06,1.7551498371949946e-06,2.0103740147916842e-06
3310,lista,25,14,2.344266550304989e-06,1.8651898002806061e-06,2.1458805240811074e-06
3410,lista,19,12,2.4759881217070867e-06,1.784259102014066e-06,1.984984979631978e-06
3510,lista,20,13,2.3048550311050467e-06,1.8393679599922642e-06,2.1144699616848698e-06
3610,lista,21,14,2.376824619722668e-06,1.8533519425301931e-06,2.0430680789509486e-06
3710,lista,17,11,2.2024751201287376e-06,1.6783145918814434e-06,1.804477511020567e-06
3810,lista,20,12,2.286599953852904e-06,1.8656986965546655e-06,2.015309128387088e-06
3910,lista,20,15,2.4245562528830723e-06,1.9839191589051403e-06,2.097647033747456e-06
4010,lista,19,12,2.3844286134405024e-06,1.954648317008668e-06,2.051871251164665e-06
4110,lista,18,14,2.220343576141797e-06,1.669077550617286e-06,1.8547709582343494e-06
4210,lista,20,11,2.1901482329573006e-06,1.6841586690170156e-06,1.8035622639123908e-06
4310,lista,19,11,2.2265546932660597e-06,1.7030734566632597e-06,1.821882619601071e-06
4410,lista,20,15,2.3633381633066174e-06,1.807019155487521e-06,1.8765257805107082e-06
4510,lista,21,13,2.438127482640194e-06,1.8619979983281203e-06,2.016328794484211e-06
4610,lista,16,9,2.1323238123878774e-06,1.619096834743956e-06,1.736618425907757e-06
4710,lista,20,10,2.3215703148915645e-06,1.8617388021717171e-06,1.9010798531668924e-06
4810,lista,21,11,2.592738314075108e-06,2.0799350656485064e-06,1.9927444280449353e-06
4910,lista,18,13,2.3782710992778213e-06,1.911193860058329e-06,1.956935895811265e-06
5010,lista,21,12,2.3922347656949536e-06,1.9463640373115514e-06,1.9355132498673465e-06
5110,lista,20,12,2.327095216230091e-06,1.8428285495745188e-06,1.8290391228502665e-06
5210,lista,18,11,2.320933128499608e-06,1.7346684444419225e-06,1.7781090338839524e-06
5310,lista,19,12,2.3391189639704787e-06,1.7855629819930246e-06,1.7821969253638985e-06
5410,lista,21,11,2.4625494280670286e-06,1.9325174885664233e-06,1.9144994766260622e-06
5510,lista,22,11,2.4984344519210833e-06,1.9493988351327792e-06,1.943298764334819e-06
5610,lista,16,11,2.320692188574425e-06,1.7360786875274663e-06,1.788735878504574e-06
5710,lista,19,10,2.3716404630502754e-06,1.89421262998095e-06,1.7773812402623122e-06
5810,lista,23,13,2.4419075933081317e-06,2.005351161004224e-06,1.9298062930409214e-06
5910,lista,19,9,2.226609575442651e-06,1.7405479472597844e-06,1.7151676857366763e-06
6010,lista,16,9,2.3268776446719973e-06,1.6830940367748437e-06,1.6557589704804707e-06
6110,lista,18,8,2.346617622010433e-06,1.7485053166731624e-06,1.6742073337062385e-06
6210,lista,22,9,2.437811857918633e-06,2.005455962568825e-06,1.9021277819301341e-06
6310,lista,19,7,2.339330642827943e-06,1.8161875799400831e-06,1.6074673585063028e-06
6410,lista,18,10,2.247709413242313e-06,1.690664306162161e-06,1.6006414485813225e-06
6510,lista,16,7,2.2145084198554735e-06,1.7013909570315717e-06,1.5977145859955496e-06
6610,lista,19,8,2.3604486937233676e-06,1.7766922246664763e-06,1.6234699390708722e-06
6710,lista,21,7,2.265726057700331e-06,1.7202116639256748e-06,1.680121773226869e-06
6810,lista,21,7,2.318167660883952e-06,1.885926036198658e-06,1.6164656072922524e-06
6910,lista,18,11,2.379531673676599e-06,1.701051925146668e-06,1.699329037177616e-06
7010,lista,22,7,2.312679462281231e-06,1.7652632511059817e-06,1.6223502336620724e-06
7110,lista,17,8,2.209883114854414e-06,1.6354152822078731e-06,1.5461868165075482e-06
7210,lista,19,7,2.3070315524630113e-06,1.8093053695833097e-06,1.644971269252778e-06
7310,lista,17,8,2.225281725215625e-06,1.6404406615852642e-06,1.501739717369916e-06
7410,lista,22,9,2.441394773632805e-06,1.970082937034848e-06,1.7448636354353984e-06
7510,lista,21,6,2.331976043665901e-06,1.771313954617868e-06,1.6434567398060468e-06
7610,lista,19,8,2.3025783122279403e-06,1.856245594369343e-06,1.629793022789743e-06
7710,lista,17,6,2.385239808163159e-06,1.7705760983907525e-06,1.4847014692519655e-06
7810,lista,18,6,2.3491877256698626e-06,1.863185657183372e-06,1.539788961792777e-06
7910,lista,17,5,2.361078985313372e-06,1.7733246684506458e-06,1.432385092849154e-06
8010,lista,22,4,2.548416676479725e-06,1.8790534940586435e-06,1.6397320441497795e-06
8110,lista,24,7,2.25205871801151e-06,1.7344761166478881e-06,1.7002619938109391e-06
8210,lista,21,6,2.383138879535741e-06,1.8566154803221042e-06,1.5735790700064757e-06
8310,lista,20,7,2.329628985461604e-06,1.8466916901772183e-06,1.5507308409969073e-06
8410,lista,18,6,2.199150915305537e-06,1.7548228577217167e-06,1.4963647010245544e-06
8510,lista,21,6,2.410838047293587e-06,1.8106070030195245e-06,1.5993065851496692e-06
8610,lista,19,6,2.264408920767569e-06,1.7273158891731542e-06,1.4808534759924338e-06
8710,lista,19,5,2.2189940662226745e-06,1.6628619911157956e-06,1.4068740215396097e-06
8810,lista,17,6,2.2648697198682677e-06,1.716598839622184e-06,1.4440418487886906e-06
8910,lista,21,4,2.3377212894590594e-06,1.8044981884344716e-06,1.4350988176554806e-06
9010,lista,22,5,2.371941289179401e-06,1.8521567809210272e-06,1.5145198292083154e-06
9110,lista,17,7,2.2703119271256504e-06,1.7539320434082929e-06,1.4518269629831761e-06
9210,lista,21,5,2.560703251476667e-06,2.01165117664095e-06,1.6856260845701198e-06
9310,lista,19,4,2.39986267493082e-06,1.8691405411378322e-06,1.4870916353741535e-06
9410,lista,18,3,2.352859407664757e-06,1.7256690123118969e-06,1.358291757459966e-06
9510,lista,20,4,2.330531984218873e-06,1.963820927361426e-06,1.4077496311111947e-06
9610,lista,17,3,2.206323160786664e-06,1.6707643727910814e-06,1.3984493409497614e-06
9710,lista,20,5,2.346209259358915e-06,1.739258998912428e-06,1.3218582944172233e-06
9810,lista,19,4,2.3105265202204617e-06,1.7629493865217974e-06,1.396699323153945e-06
9910,lista,19,4,2.2804750494952598e-06,1.6449185889758652e-06,1.319120848762797e-06
10,flag,6,5,1.4249981177272275e-06,,
110,flag,18,14,1.806895423883936e-06,1.6999997786201891e-06,2.3904756831360007e-06
210,flag,13,13,1.980981770245804e-06,1.6424994100816547e-06,2.476317029887516e-06
310,flag,16,15,2.1722225937992334e-06,1.695081276712237e-06,2.8245614661851472e-06
410,flag,15,14,2.1378887055864012e-06,1.5416672896309237e-06,2.7597404853138446e-06
510,flag,18,18,2.2812666218496838e-06,1.7603960448396531e-06,3.0020608617108045e-06
610,flag,19,18,2.387763597346245e-06,1.7863244582445193e-06,3.008474423194904e-06
710,flag,18,16,2.3044883998786392e-06,1.787499914986684e-06,3.0659575713798404e-06
810,flag,23,20,2.579434822880761e-06,2.0335475358391e-06,3.394968412324505e-06
910,flag,19,18,2.4097557817659255e-06,1.827374558542028e-06,3.5022224538907823e-06
1010,flag,27,24,2.319318056576932e-06,1.7884997942019255e-06,3.2776652606024507e-06
1110,flag,22,19,2.353782471088829e-06,1.6971840659821048e-06,3.2114154594359265e-06
1210,flag,22,21,2.5062367804181105e-06,1.946808596914436e-06,3.367672214718086e-06
1310,flag,25,23,2.63281109200993e-06,2.004296788982174e-06,3.7738459538489294e-06
1410,flag,24,22,2.597399056479836e-06,1.8851446773202254e-06,3.471323532935725e-06
1510,flag,23,19,2.443067669651376e-06,1.7996664973907173e-06,3.3676767857394084e-06
1610,flag,21,19,2.473966850637466e-06,1.7185893972428182e-06,3.6286626153500975e-06
1710,flag,22,18,2.467774061293239e-06,1.7163688209534268e-06,3.4569279541098795e-06
1810,flag,25,23,2.7304906665308463e-06,2.0541076659866038e-06,4.135000118468371e-06
1910,flag,22,20,2.480923368267022e-06,1.7588072567471481e-06,3.5451087213637633e-06
2010,flag,23,20,2.567127561110792e-06,1.7961231556670495e-06,3.818574962241731e-06
2110,flag,24,23,2.7067877906092416e-06,1.9456937649559107e-06,3.846522932369664e-06
2210,flag,26,23,2.9536003409695575e-06,2.2173512391597203e-06,4.091284383588189e-06
2310,flag,25,23,2.876018055865322e-06,2.14781658546023e-06,4.0307018743509326e-06
2410,flag,24,21,2.794028277825928e-06,1.9464138018474265e-06,3.855157717082061e-06
2510,flag,25,22,2.8014500232477074e-06,1.9835756489960575e-06,3.985080536128202e-06
2610,flag,24,21,2.7926673899096708e-06,1.9313256014568587e-06,3.881445195474953e-06
2710,flag,25,24,2.828101490817253e-06,2.0449628915338875e-06,3.901670283226708e-06
2810,flag,23,21,2.5709617525202834e-06,1.7956755048519856e-06,3.768107932488862e-06
2910,flag,23,21,2.6662017247689055e-06,1.9059244261576361e-06,3.8586572131846275e-06
3010,flag,25,25,2.779802900795325e-06,1.990202469420871e-06,3.9831646657329345e-06
3110,flag,24,21,2.714920946159218e-06,1.944810752542091e-06,3.872078349405609e-06
3210,flag,22,19,2.6149558741375266e-06,1.794285425502393e-06,3.84048405741792e-06
3310,flag,31,28,2.7886400011250217e-06,1.9100308786563137e-06,3.97374105678857e-06
3410,flag,26,23,2.7173278348511336e-06,2.8980827925020725e-06,4.112574346081117e-06
3510,flag,26,24,2.8174649953384717e-06,1.933383083891294e-06,3.852722108101253e-06
3610,flag,26,23,2.8152845034895924e-06,1.9693069623999266e-06,3.991994224102864e-06
3710,flag,24,22,2.7272221460508364e-06,1.8136669863998406e-06,3.8041151088786365e-06
3810,flag,25,25,2.8082447973368238e-06,1.967423290849846e-06,4.07082207092709e-06
3910,flag,27,25,2.893666382684993e-06,2.0253596624992545e-06,4.191191616972397e-06
4010,flag,28,25,2.9124476485058272e-06,2.037800316299711e-06,4.094962534431359e-06
4110,flag,24,22,2.729400637271676e-06,1.8599998279654e-06,4.0860149335395085e-06
4210,flag,28,24,2.9010577651382257e-06,1.773855025481702e-06,3.856234800373375e-06
4310,flag,27,23,2.768126661893665e-06,1.8212440964206178e-06,3.875586765948377e-06
4410,flag,27,25,2.9491692628070316e-06,1.969750853081942e-06,4.0376283259724635e-06
4510,flag,29,25,2.934537093674534e-06,2.0329201443849518e-06,4.100337119952814e-06
4610,flag,25,21,2.7555132234686637e-06,1.7458981179483564e-06,4.1189484701411304e-06
4710,flag,28,23,2.904223831082833e-06,1.924503638324786e-06,3.904814108328882e-06
4810,flag,28,24,3.0032444661259733e-06,2.0774263985119053e-06,4.115839716348966e-06
4910,flag,26,23,2.85546038923814e-06,1.9567339134936876e-06,4.013409885154793e-06
5010,flag,30,28,2.964173004293003e-06,2.0938078040051416e-06,4.214803757514591e-06
5110,flag,27,25,2.9304561709294067e-06,2.0127405183666637e-06,4.09705598824461e-06
5210,flag,26,22,2.9113772402125326e-06,1.842436341345603e-06,3.928446662454025e-06
5310,flag,26,23,2.9460469450579377e-06,1.938948534726516e-06,4.196660407642898e-06
5410,flag,29,25,3.206751106877362e-06,2.328625353535862e-06,4.364299004740804e-06
5510,flag,28,26,3.106104659563005e-06,2.1409214777906303e-06,4.404055331254266e-06
5610,flag,25,24,2.9651772890208845e-06,1.9551060238952482e-06,4.082895568845903e-06
5710,flag,28,25,3.033443754979148e-06,2.036275172467193e-06,4.154697156252047e-06
5810,flag,29,28,3.1516087174412713e-06,2.148239256942835e-06,4.387978978600282e-06
5910,flag,26,25,2.8754291145127755e-06,1.8630858626056268e-06,4.046661223122238e-06
6010,flag,26,21,2.8301362300177328e-06,1.7472756136605346e-06,3.837034147197255e-06
6110,flag,26,24,2.9283401786047657e-06,1.9112917039124335e-06,3.99364706585276e-06
6210,flag,30,26,3.0777123964086234e-06,2.0341603893276714e-06,4.293506692617969e-06
6310,flag,32,23,2.945601397580208e-06,1.9687451173750153e-06,4.019808312323831e-06
6410,flag,28,23,2.9617253220976545e-06,1.8686542576771772e-06,3.863149987145026e-06
6510,flag,25,24,3.0156316041016374e-06,1.8982757189454142e-06,3.905271454317163e-06
6610,flag,27,26,3.070131136990532e-06,1.918521287202233e-06,4.5431189483604094e-06
6710,flag,28,27,3.2097922400927954e-06,1.8996858548845596e-06,4.013993978287613e-06
6810,flag,29,29,3.1495114872194607e-06,1.9218821163394274e-06,4.273033620221087e-06
6910,flag,27,26,3.034895058439445e-06,1.8994067307632106e-06,3.850850127709662e-06
7010,flag,29,28,2.9456995170152736e-06,2.232514332907242e-06,4.020999388477262e-06
7110,flag,25,23,2.8503572803601774e-06,1.9091104606358713e-06,4.2751421667410545e-06
7210,flag,27,24,3.042646027651869e-06,1.940255494416024e-06,4.003591434603793e-06
7310,flag,27,24,2.976366227647258e-06,1.8904053631907842e-06,3.944651482500177e-06
7410,flag,31,29,3.079395313208914e-06,1.9989478230280313e-06,4.6584191408065945e-06
7510,flag,29,28,3.0398455423088887e-06,2.0022239626104117e-06,3.99672226742047e-06
7610,flag,28,27,3.025104043780772e-06,1.913839833478581e-06,3.99706088547435e-06
7710,flag,25,23,3.0135331407994182e-06,1.893018562079603e-06,3.8020354655105927e-06
7810,flag,26,24,2.9095042619605387e-06,1.89680878897792e-06,4.053497304711635e-06
7910,flag,28,25,3.059369918878377e-06,1.862738611038046e-06,3.843484023931406e-06
8010,flag,32,30,3.101144114126101e-06,2.1519872228591107e-06,4.1367501307831845e-06
8110,flag,32,30,3.0293857163610305e-06,1.8833767059085095e-06,3.9106874373828756e-06
8210,flag,30,28,3.1088821340121975e-06,2.070925164208182e-06,4.2160516437962146e-06
8310,flag,31,28,3.1129551788215787e-06,2.073184390506672e-06,4.017468364297101e-06
8410,flag,25,24,2.9702321964138746e-06,1.8190351936989252e-06,3.819868060727218e-06
8510,flag,29,26,3.3723563103075816e-06,2.0080773408831765e-06,4.0046182227976585e-06
8610,flag,28,26,2.9946296198754624e-06,1.8369936260804358e-06,4.102305119585281e-06
8710,flag,28,25,3.105233609124057e-06,1.788921010698864e-06,4.00748115763926e-06
8810,flag,25,24,3.0218529336153644e-06,1.7916476541099006e-06,4.049828550445714e-06
8910,flag,29,27,3.168448933095946e-06,1.947920497749099e-06,4.0683794973332926e-06
9010,flag,30,28,3.097358142660471e-06,2.0414539436983712e-06,3.932829159090207e-06
9110,flag,26,24,3.0024862935829948e-06,1.9256765983015446e-06,3.827999898931012e-06
9210,flag,31,26,3.4710039970137544e-06,2.1406301606015078e-06,4.27255756828707e-06
